container_chain,depth,parent_narc_path,parent_file_id,rom_offset,size,sha256,bom,version,declared_file_size,header_size,block_count,member_count,named_member_count,validation
/poketool/pokegra/height_o.narc,0,/poketool/pokegra/height_o.narc,332,16075776,1684,8dcef49c4815fdd7662b78ad140858fa23fba5971fae866cb6581f3cb0c8f6bd,0xfffe,0x0100,1684,16,3,136,0,valid
/poketool/pokegra/otherpoke.narc,0,/poketool/pokegra/otherpoke.narc,333,16077824,890604,cab7af2e4fef1878af6a7002eecc24c7a1c879166aaf5dfd61ebdc0bd4b92681,0xfffe,0x0100,890604,16,3,213,0,valid
/poketool/pokegra/poke_shadow.narc,0,/poketool/pokegra/poke_shadow.narc,334,16968704,556,037338ffc4f027a249f506b8171dc872c875477158f019e4ea503d1ade6255ec,0xfffe,0x0100,556,16,3,1,0,valid
/poketool/pokegra/poke_shadow_ofx.narc,0,/poketool/pokegra/poke_shadow_ofx.narc,335,16969728,556,0e145a476fc5d98620d37f98322efbf812cf597d4b0675beaf87846d3a643885,0xfffe,0x0100,556,16,3,1,0,valid
/poketool/pokegra/poke_yofs.narc,0,/poketool/pokegra/poke_yofs.narc,336,16970752,556,a5984361e6e9167321a9b4f5ce444a3b628d36520e97e8d9c61c1477ff157969,0xfffe,0x0100,556,16,3,1,0,valid
/poketool/pokegra/pokegra.narc,0,/poketool/pokegra/pokegra.narc,337,16971776,11778676,3320b89c6c84341784f58f9632dbe93b44ee34e0fe16d3a6b8673aed70a9adc2,0xfffe,0x0100,11778676,16,3,2964,0,valid
/poketool/trainer/trdata.narc,0,/poketool/trainer/trdata.narc,338,29520384,23852,b459fec85eba6036f328eba6853b85cfe1104c941004052f5ffa7c93d8d472e3,0xfffe,0x0100,23852,16,3,850,0,valid
/poketool/trainer/trpoke.narc,0,/poketool/trainer/trpoke.narc,339,29544448,21908,612c5d48f937aff12898af92a2e3d37840851d39e289ea7245c4d19b2dfb0a1e,0xfffe,0x0100,21908,16,3,850,0,valid
/poketool/trgra/trbgra.narc,0,/poketool/trgra/trbgra.narc,340,28750848,52340,4cdaa08b37d980ca81cf475f148ccea36f71c19cece2c581b015f2164053814a,0xfffe,0x0100,52340,16,3,16,0,valid
/poketool/trgra/trfgra.narc,0,/poketool/trgra/trfgra.narc,341,28803584,640580,4e757a733993340e7b903f0fbe533565b20dad1e972932def4ced01428608917,0xfffe,0x0100,640580,16,3,196,0,valid
/poketool/trmsg/trtbl.narc,0,/poketool/trmsg/trtbl.narc,342,29566464,9604,b28373dca644706e57bb643c2b1a24182e62935555158b9ae620dcb48bb86663,0xfffe,0x0100,9604,16,3,1,0,valid
/poketool/trmsg/trtblofs.narc,0,/poketool/trmsg/trtblofs.narc,343,29576192,1760,c473b9eb2e8ebb2761e8f737bde3a871eb6f0b9a2a5116f1dce3c9a10836f76a,0xfffe,0x0100,1760,16,3,1,0,valid
/poketool/waza/waza_tbl.narc,0,/poketool/waza/waza_tbl.narc,344,30857728,11356,f9f6a37e8b8170558ce14c4be35c890ff59cc97508a4aa237fdac945dfdffe54,0xfffe,0x0100,11356,16,3,471,0,valid
/resource/eng/trial/trial.narc,0,/resource/eng/trial/trial.narc,345,60141568,56292,28844af1506ffb512ee1949d89fd9c5964db1e43170afc020bdc90fa808d9557,0xfffe,0x0100,56292,16,3,8,0,valid
/resource/eng/zukan/zukan.narc,0,/resource/eng/zukan/zukan.narc,346,60197888,72988,6c27d3c79af8a1fda140d730c04afba099dfdb760e1f9e681e1e3dd52b1c5022,0xfffe,0x0100,72988,16,3,130,0,valid
/wazaeffect/we.arc,0,/wazaeffect/we.arc,347,30467072,254028,2ee2183ad04a7b4ba20ef1562e25f335081b7501b42ad50d43846be9583367ff,0xfffe,0x0100,254028,16,3,501,0,valid
/wazaeffect/we_sub.narc,0,/wazaeffect/we_sub.narc,348,30721536,12324,d4314b2b2a3cfec4b4cac16713e80a20400ea1b03a1e6ce87320174ce6b1f2f9,0xfffe,0x0100,12324,16,3,50,0,valid
/wazaeffect/effectclact/wecell.narc,0,/wazaeffect/effectclact/wecell.narc,349,30809088,5364,cef63814ccdb2063e385d88366d4e610061958723b7b0131c7da3f2163749648,0xfffe,0x0100,5364,16,3,37,0,valid
/wazaeffect/effectclact/wecellanm.narc,0,/wazaeffect/effectclact/wecellanm.narc,350,30814720,4688,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,0xfffe,0x0100,4688,16,3,37,0,valid
/wazaeffect/effectclact/wechar.narc,0,/wazaeffect/effectclact/wechar.narc,351,30819840,33076,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,0xfffe,0x0100,33076,16,3,37,0,valid
/wazaeffect/effectclact/wepltt.narc,0,/wazaeffect/effectclact/wepltt.narc,352,30853120,4480,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,0xfffe,0x0100,4480,16,3,39,0,valid
/wazaeffect/effectdata/ball_particle.narc,0,/wazaeffect/effectdata/ball_particle.narc,353,36037120,321604,3e87820eea3920c98231f806d166f315f339df9ff9c834c8e5640bb87ffbdd01,0xfffe,0x0100,321604,16,3,117,0,valid
/wazaeffect/effectdata/waza_particle.narc,0,/wazaeffect/effectdata/waza_particle.narc,354,36359168,2381840,d5ae0e67ce103dfb89f1e34510402789633d02c28c474fd3c1fd0f06b1c45681,0xfffe,0x0100,2381840,16,3,485,0,valid
/wazaeffect/pt_debug/debug_particle.narc,0,/wazaeffect/pt_debug/debug_particle.narc,355,38741504,3016,15b42228db722e499f072c1fac5f57aa71c388e9aaae1502af2fbcc0d13f8f78,0xfffe,0x0100,3016,16,3,2,0,valid
