file_id,path,offset,end,size,sha256,extension,format,signature_hex
153,/data/ground0.NCLR,4268032,4268584,552,35263e138d7e792ea5509bacd9c44e25e77028dbbccf39b48f76a5249d5b3e0a,.nclr,NCLR palette,524c434efffe00012802000010000100
154,/data/ground0.NSCR,4269056,4271140,2084,3ab3b003d343c067cc9b3e9c45fdd2ebe2ff4d8e4d2fe0a2bab0cbc4d028b16a,.nscr,,5243534efffe00012408000010000100
155,/data/kemu_itpconv.dat,4271616,4271636,20,e985fdcdde6952900c40e69ebb53010e24cbb5d7370a604962dc8104fe3d8f18,.dat,,04000000000003000600090000010203
156,/data/lake_anim.nsbtx,4272128,4276560,4432,b474bda5a56416dee86d57f43f17414265e91477b5990b00aa3a6d145d12d4af,.nsbtx,NSBTX texture,42545830fffe01005011000010000100
157,/data/miniasahamabe.nsbtx,4276736,4281224,4488,753ea89fce5bf92a8f65ea5a4d7a90f774fc282f54ea97d999ce9203fde63f36,.nsbtx,NSBTX texture,42545830fffe01008811000010000100
158,/data/miniasasea.nsbtx,4281344,4282744,1400,bc976c5218b1ce8561ff47c0a7cac4b560a7128439e2e173f4cba2476f68b3d6,.nsbtx,NSBTX texture,42545830fffe01007805000010000100
159,/data/minihamabe.nsbtx,4282880,4287368,4488,cb3d2f02227509848d1623fa39f42bc171c8337da3605a89076a286450a19382,.nsbtx,NSBTX texture,42545830fffe01008811000010000100
160,/data/minimum.nsbtx,4287488,4288888,1400,155a8541e3c57084d98af2463ee9530f9b45bf7bd1e4c403d0e56defa47510b9,.nsbtx,NSBTX texture,42545830fffe01007805000010000100
161,/data/minirhana.nsbtx,4289024,4289736,712,ebfa325c84a395484192f52d2b103974efdf9c0f27506eee728b8f9409033d23,.nsbtx,NSBTX texture,42545830fffe0100c802000010000100
162,/data/namein.narc,4290048,4306264,16216,7143a5494cdd8f390b60da3dc7cb5ad9577f61dd6b1d27c9f941b4935c4c68f2,.narc,NARC archive,4e415243feff0001583f000010000300
163,/data/nfont.NCGR,4306432,4339248,32816,e410717b2e20e7480fd141fb3d03cb5da2b3b847f879957466bed40c1b0341b7,.ncgr,NCGR graphics,5247434efffe00013080000010000100
164,/data/nfont.NCLR,4339712,4340264,552,0bf22d2454070563b5620cee5d7ae0f5a730b26ee5a201cbfd320262972df9b5,.nclr,NCLR palette,524c434efffe00012802000010000100
165,/data/pc.nsbca,4340736,4341132,396,7aa84debb0c59cef33397f91465936db833e7f3988665faf4f371d4fbe62c450,.nsbca,NSBCA animation,42434130fffe01008c01000010000100
166,/data/plist_canm.resdat,4341248,4341444,196,e45075ff86460ccae5aca98a556893b3089fafc2afff31b94cf26c674c33c925,.resdat,,03000000140000000000000000000000
167,/data/plist_cell.resdat,4341760,4341956,196,5cfc08fff70e6b544b620482d43c902ba0ca32c9db61bbb8f1137185bfcc140c,.resdat,,02000000140000000100000000000000
168,/data/plist_chr.resdat,4342272,4342588,316,f84160bf538379143e3e8ad1ec80dea5e020d59bf6c15d1766c80a43b2fa6a52,.resdat,,00000000140000000200000000000000
169,/data/plist_h.cldat,4342784,4343200,416,8278e86c245bd6a3e22a2a360c9c33f593d2327467e0257c8594e8ac787afb9c,.cldat,,00000000000000000000000000000000
170,/data/plist_pal.resdat,4343296,4343444,148,f1abc76d96d88132168ad73dfd850c6e6b875a7ec54948e7e9f2ac09998567c7,.resdat,,01000000140000000800000000000000
171,/data/porucase_canm.resdat,4343808,4343884,76,9bdcc1919c667a68fb4cbfbfe4fb7a0b3e112c8052b82d4026bd54ede817729e,.resdat,,03000000530000000700000000000000
172,/data/porucase_celact.cldat,4344320,4344416,96,98da22b91ed5487b9daa2d1b200c150b6dfea5a8c0426fb2dffc204848b15fd6,.cldat,,00000000000000000000000000000000
173,/data/porucase_cell.resdat,4344832,4344908,76,ae15f03165e11e9126cabd75e06573794ad6079c74d63b27193c9bed592734e0,.resdat,,02000000530000000600000000000000
174,/data/porucase_chr.resdat,4345344,4345420,76,c42ad0ab9664ac46b9a6db1f1e38391fafb210d8113519166126cb268d0b88e5,.resdat,,00000000530000000400000000000000
175,/data/porucase_pal.resdat,4345856,4345908,52,a31b47ea496719503fc802d7e87541a3585423b0392150aa9432827358e05269,.resdat,,01000000530000000100000000000000
176,/data/pst_canm.resdat,4346368,4346804,436,cdd4b1795f2937acba5a2fbd621e7d9b87d9fd63e0f6c1e3af5ced1055abf557,.resdat,,03000000270000002f00000000000000
177,/data/pst_cell.resdat,4346880,4347316,436,853cc46a9ca084d641d0c35528ee8b4423559e9f98d79a5c2cfbd43e38166a6e,.resdat,,02000000270000003000000000000000
178,/data/pst_chr.resdat,4347392,4348452,1060,0a884a16edd6572b766898feef4a5dd1a585415ba14499b9137c10531236856a,.resdat,,00000000270000001500000000000000
179,/data/pst_h.cldat,4348928,4350336,1408,436de87b1b9a4ac7a078b9db17453fe86567207c252d5245f03083f8d974512e,.cldat,,00000000060000000000000000000000
180,/data/pst_pal.resdat,4350464,4350636,172,d8861f3a3cbde453ec5ee8d4b305f47a81229b94f2514490ec42ae5acbcda069,.resdat,,01000000270000004500000000000000
181,/data/shop_canm.resdat,4350976,4351076,100,823fcb63ac3823f4465aa0ff1e3f1aad19d9e55b474de831c9068055b91e2b65,.resdat,,030000003e0000000600000000000000
182,/data/shop_cell.resdat,4351488,4351588,100,eb0b7ead8bac9b90762be6f339fe2504f489fe9a298759e91f5b4bfcf8e5acfa,.resdat,,020000003e0000000500000000000000
183,/data/shop_chr.resdat,4352000,4352100,100,005159feb5641bd7d1218bfd92305c98d3253ab6a5dffd6305f18baef52b0234,.resdat,,000000003e0000000400000000000000
184,/data/shop_h.cldat,4352512,4352640,128,39efe178b8d718386cd8d9a5fcd5ec5aca0934b6840b7147609dd2e844b97b1a,.cldat,,00000000000000000000000000000000
185,/data/shop_pal.resdat,4353024,4353100,76,8cd4a0abea77d5a26e519d25f416c068930d49dae2ba51bfd180cb5a5b6d6040,.resdat,,010000003e0000000a00000000000000
186,/data/slot.narc,4353536,4441924,88388,f8f3652b02d4ca83e6962e925333721d7e01d8ce004ae4ada7bc5493b05e4b49,.narc,NARC archive,4e415243feff00014459010010000300
187,/data/smptm_koori.NANR,4442112,4442275,163,8b86c5a47c78fad0302baee732fb713abf1b3ff0a80e84164514cb20c56aba55,.nanr,NANR animation,524e414efffe0001a300000010000300
188,/data/smptm_koori.NCER,4442624,4442839,215,cab213e4865c507e57a2530d8647b1adaee6f68c33bd28e1b319c95c66435e35,.ncer,NCER cell,5245434efffe0001d700000010000300
189,/data/smptm_koori.NCGR,4443136,4446384,3248,0bbdb832a2e68b212b7d16e2a33422bdd0b6e534691b3f98ed1c0f7461665583,.ncgr,NCGR graphics,5247434efffe0101b00c000010000100
190,/data/smptm_koori.NCLR,4446720,4447272,552,e8b3ecf1147d10858d39b4778e12f7799156b37d355235146bce06c0f7918ba2,.nclr,NCLR palette,524c434efffe00012802000010000100
191,/data/smptm_nemuri.NANR,4447744,4447855,111,02501a6a5ce892afbfaf7aaf1ac388045db6e55ade71548a00cc3a91b7fb3f37,.nanr,NANR animation,524e414efffe00016f00000010000300
192,/data/smptm_nemuri.NCER,4448256,4448355,99,c3325d4ceb81ca33fecea1cf20ff792369cf038863e3875af4305afb6791f7a0,.ncer,NCER cell,5245434efffe00016300000010000300
193,/data/smptm_nemuri.NCGR,4448768,4449328,560,8aedbf79a2c78ed76691eaa997a1a9b409aab774f94d02b928e44282b560a50d,.ncgr,NCGR graphics,5247434efffe01013002000010000100
194,/data/smptm_nemuri.NCLR,4449792,4450344,552,7072a697c60eb373779b149f3113041ff5111d7bb898ec44fd6bd7c62c4ac62d,.nclr,NCLR palette,524c434efffe00012802000010000100
195,/data/t3_fl_b.nsbtx,4450816,4451408,592,a11539bf20040b840209de86dde37c3aa1ec26058f5b782da16bf3a0cb663257,.nsbtx,NSBTX texture,42545830fffe01005002000010000100
196,/data/t3_fl_p.nsbtx,4451840,4452432,592,d01550848b0f4124ee32f8279744cbb939f6544747896660b99150c6eeb62b44,.nsbtx,NSBTX texture,42545830fffe01005002000010000100
197,/data/t3_fl_r.nsbtx,4452864,4453456,592,67c4f0ad6b0ba3b4ad9e576cd0739729aa37112639786c774d26e9f2c69a9f5d,.nsbtx,NSBTX texture,42545830fffe01005002000010000100
198,/data/t3_fl_y.nsbtx,4453888,4454480,592,9b3b8aa1df95dc347cc684692c36ad1df49a81815c68b0a0d23cebf4f92d05aa,.nsbtx,NSBTX texture,42545830fffe01005002000010000100
199,/data/test.atr,4454912,4456960,2048,f955bdcb6611c4e3033cf5104e01c732001da4a79e23f7771fc6f0216195bd6e,.atr,Nintendo LZ11,11111111111111111111111111111111
200,/data/tmap_block.dat,4456960,4461332,4372,a68faa282a2f7f35073d1038d432e68054efa63b6a322c47bba069f3158e6ab9,.dat,,b600000003001a00010016000200ffff
201,/data/tmap_flags.dat,4461568,4462300,732,a1b0002fe43379e9bff3d8e50ce6cbfba185640945f1d523ebe2ba84049b3413,.dat,,b6000000000000000000000000000000
202,/data/tmapn_canm.resdat,4462592,4462740,148,72425a598afa45b0bdddfabab629b5bcb943637671b4ed84b60af97546f60c8a,.resdat,,03000000110000000600000000000000
203,/data/tmapn_celact.cldat,4463104,4463296,192,fd393f5096a32d5931f4654f1eb758ba878749e44a188d30c06a37a24933ea66,.cldat,,00000000010000000000000000000000
204,/data/tmapn_celact.txt,4463616,4463884,268,8152f0391dee4c278cc3a66f526ed03079522533205a636c902166516afe7d42,.txt,Nintendo RLE,302c312c302c302c6e2c6e2c302c302c
205,/data/tmapn_cell.resdat,4464128,4464276,148,ef5015c57fa94c1c7c8c58005f7b067b1b3b7232520f4c640ed248edd281eaf0,.resdat,,02000000110000000500000000000000
206,/data/tmapn_chr.resdat,4464640,4464788,148,38bbe458432e856b8dfac9430db63d10f243d0e914667e5ba3f81202b1da90eb,.resdat,,00000000110000000400000000000000
207,/data/tmapn_pal.resdat,4465152,4465228,76,e27ac43992dec007f7f0eeeb01435a3c55efcc40699fc72749c1e1fba8d5730d,.resdat,,01000000110000000200000000000000
208,/data/tmapn_res_canm.txt,4465664,4465834,170,406713c3a6ca63c7cbb6ea999821dba41ff93ac55c315ee20b551ab86ed97d6d,.txt,,332c312c0d0a31372c362c302c302c09
209,/data/tmapn_res_cell.txt,4466176,4466362,186,60b5ca5d92731d92e53b1dcfba5be6ce71ffefc7352f2674b781bd283c49e3d0,.txt,,322c312c0d0a31372c352c302c302c09
210,/data/tmapn_res_chr.txt,4466688,4466908,220,884025c767a9a17a29aa0fd3d659a8af69d004fab778c988587ae8bec7b5fa12,.txt,Nintendo RLE,302c312c0d0a31372c342c302c302c32
211,/data/tmapn_res_pal.txt,4467200,4467349,149,c7a4e4407de1c66fa9f30e55af1fdfde1b7f018ae55866fdd4f94a0d53c4881b,.txt,,312c312c0d0a31372c322c302c302c31
212,/data/tradelist.narc,4467712,4478580,10868,69ff435241dccf7824b576313f539c64ee48d0b3d148f2926e8f8abc9dca0f5b,.narc,NARC archive,4e415243feff0001742a000010000300
213,/data/trapmark.narc,4478976,4479588,612,6f577df39a0bc2efb3605011ec4b424575c4316d5c361f88a461d7ac89455a79,.narc,NARC archive,4e415243feff00016402000010000300
214,/data/ug_anim.narc,4480000,4503680,23680,cd49b51638dcf62c8f98725b613496d430b88ceab8c890d152f615548c69fb89,.narc,NARC archive,4e415243feff0001805c000010000300
215,/data/ug_base_cur.nsbmd,4504064,4505748,1684,3a6a9145c00acfda492b047cab5d7ad275c4cda60c58b7a01a72fbe3a3c0a101,.nsbmd,NSBMD model,424d4430fffe02009406000010000200
216,/data/ug_boygirl.NCGR,4506112,4510768,4656,48d58205e3af7664dee5a0391fd9235cf6d6c6e4ea1dc09e3c2c1720b196f8b4,.ncgr,NCGR graphics,5247434efffe00013012000010000100
217,/data/ug_boygirl.NCLR,4511232,4511784,552,5b223381bb291856354054377270449984122dc23178863f25dc13e6e84aab15,.nclr,NCLR palette,524c434efffe00012802000010000100
218,/data/ug_fossil.narc,4512256,4528344,16088,4f48a58a7eaedfe8274d27bc35ca478f9d66e677a8fe766f3fd8ceaaf6642236,.narc,NARC archive,4e415243feff0001d83e000010000300
219,/data/ug_hero.NANR,4528640,4528889,249,9082d4c4ec380836f4b632c390b3920d281b0ca5d88400f7a92110e8b192d5e6,.nanr,NANR animation,524e414efffe0001f900000010000300
220,/data/ug_hero.NCER,4529152,4529417,265,a5ae217f2e4880f1aee8ebf3d3577bf1bef40e22f9c7ff48076dcddfed8ddf47,.ncer,NCER cell,5245434efffe00010901000010000300
221,/data/ug_hole.NANR,4529664,4529878,214,bfd73e8fffad25a2db44e513c11069c0f3d13726d5db00ecd7eb91202009026c,.nanr,NANR animation,524e414efffe0001d600000010000300
222,/data/ug_hole.NCER,4530176,4530338,162,146cc38ba450df40c78773790564d35c3799a8b308b5c3bfd381be7f6920b55b,.ncer,NCER cell,5245434efffe0001a200000010000300
223,/data/ug_hole.NCGR,4530688,4532016,1328,d18c686e78cb6a83168cad8df2ef75a489ad4854dcf9c2e14add46868f7daae6,.ncgr,NCGR graphics,5247434efffe00013005000010000100
224,/data/ug_parts.narc,4532224,4665244,133020,6aef71920a64161cb0879222c36a89a2b6a2be34db605b8ad68766c2b5f2c68d,.narc,NARC archive,4e415243feff00019c07020010000300
225,/data/ug_radar.narc,4665344,4679784,14440,38c022b32cbfb6be13a80aef230dceb386785284da947a1357a44d8a6019fec2,.narc,NARC archive,4e415243feff00016838000010000300
226,/data/ug_trap.narc,4680192,4801964,121772,41fd698d83b7f883100b7cd2d2796486ac6fd2293da4736e1fda7bbaee571fc3,.narc,NARC archive,4e415243feff0001acdb010010000300
227,/data/ugeffect_obj_graphic.narc,4802048,4821864,19816,7b5ddd52efc8daeb79eb517c71f72c2f6da461a4723eb80cc72ef7ea065d2ffb,.narc,NARC archive,4e415243feff0001684d000010000300
228,/data/uground_cell.resdat,4822016,4822092,76,0c50e13f1dbcb0851e33cf7ef4a77ea35c42699eaef90e356150990478924e38,.resdat,,020000002f0000000500000000000000
229,/data/uground_cellanm.resdat,4822528,4822604,76,6190918be0b8fa7b3ba260ac05ebad1916229248157803c65fa038cec2f2c636,.resdat,,030000002f0000000400000000000000
230,/data/uground_char.resdat,4823040,4823116,76,badc16d06b427eb138241e53ad783835a0ba4149125e4649c89a5ad2a0861461,.resdat,,000000002f0000000000000000000000
231,/data/uground_char2.resdat,4823552,4823628,76,66ca5e25a5e8df7eea64adb0d7418ea423ac1c8c969336be267b5ee064c8a617,.resdat,,000000002f0000000200000000000000
232,/data/uground_clact.cldat,4824064,4824160,96,e2fbcefbe3bbc036c8471198c98595e364ef428711dfc428558417edae75c322,.cldat,,00000000000000000000000000000000
233,/data/uground_pltt.resdat,4824576,4824628,52,d5fc6e80c4477cc6d53399932068fa32203020c22ecae81849b366aae12e34a0,.resdat,,010000002f0000000100000000000000
234,/data/uground_pltt2.resdat,4825088,4825140,52,cae65e73a4ac3ccbf8f7b82dfd96a1b1bf04fe0f2227bee08eccfb569fe3e2a8,.resdat,,010000002f0000000300000000000000
235,/data/underg_radar.narc,4825600,4867124,41524,f02b453a55678f112c31b7a78b794d132b25212641a767f83f3cf42017cd704d,.narc,NARC archive,4e415243feff000134a2000010000300
236,/data/UTF16.dat,3379200,3379690,490,2e66cc1325a472ba8de7c88562216f02f6d478743f29e99732c2c58a10bfc728,.dat,,fffe0030413042304330443045304630
237,/data/utility.bin,4867584,5765824,898240,1d2ec39e86493319e724dc1deef8da848b794a4bb36176218fd6532727db4774,.bin,Nintendo LZ10,1000000098140000c0140000b00a0000
238,/data/weather_sys.narc,5766144,5829800,63656,a52f8b2f311a1397a1a97a011d904f5ca28e6674239f16605515a5b5eeee59c3,.narc,NARC archive,4e415243feff0001a8f8000010000300
239,/data/wifi.ncgr,5830144,5830720,576,d43dc9dedac998e67448e69e7f9f31732528154b672f6cc6e2efa522c5751524,.ncgr,NCGR graphics,5247434efffe01014002000010000200
240,/data/wifinote.narc,5831168,5845836,14668,85e6f3744806c16014eff71abcfe70e4cd7b60cc80bebdb542617f92df00c82b,.narc,NARC archive,4e415243feff00014c39000010000300
241,/data/wifip2pmatch.narc,5846016,5861908,15892,aeeec3912fc435255ab8f076a5124c8afa6866b6710ec09f9a71f137165ed20f,.narc,NARC archive,4e415243feff0001143e000010000300
242,/data/wm.ncgr,5862400,5862976,576,ced58383a0c9395fe6975f2cef706e2e7b527e4dd4006ea1276555412dfc4bf7,.ncgr,NCGR graphics,5247434efffe01014002000010000200
243,/data/wm.nclr,5863424,5863976,552,b087be2bd632abd639697f70afbd955d2e51ab5205ef8a991f9490af54e526d2,.nclr,NCLR palette,524c434efffe00012802000010000100
244,/data/mmodel/fldeff.narc,35922432,36036760,114328,6bd19c67ab558cebe32bfc8c031ff2995ad2f494ff8826eff781cd6a0c24c701,.narc,NARC archive,4e415243feff000198be010010000300
245,/data/mmodel/mmodel.narc,34708480,35922012,1213532,888316b815ca5c290cf13865005536cba79ed2ee84982d391cd348a390993bcf,.narc,NARC archive,4e415243feff00015c84120010000300
246,/data/sound/sound_data.sdat,5864448,13349216,7484768,c3f5535dfae0bde260b39accef3a72149d735d62aa4b68ec34ed4ba3516672c8,.sdat,SDAT sound archive,53444154fffe00016035720040000400
247,/demo/egg/data/egg_data.narc,58847232,58858236,11004,c4fcc55205b9fbc52a00fad3451b6f8766e94bb05f90578ff7f66cc78ea8a134,.narc,NARC archive,4e415243feff0001fc2a000010000300
248,/demo/egg/data/particle/egg_demo_particle.narc,58858496,58868204,9708,97429870ad23f453d0d10aae69d899ddc9825b2ecd6fe06917563d9f54b4819a,.narc,NARC archive,4e415243feff0001ec25000010000300
249,/demo/intro/intro.narc,59127296,59238796,111500,848fee0f0e9d86bdf02709749ab8a7908e2c9e3a598a528c5f8f00a03f6d4649,.narc,NARC archive,4e415243feff00018cb3010010000300
250,/demo/intro/intro_tv.narc,59238912,59296224,57312,a2b72b17bdb24a6b7229a30244b06e718c3e923887912cd035bd4c30c1410b60,.narc,NARC archive,4e415243feff0001e0df000010000300
251,/demo/shinka/data/particle/shinka_demo_particle.narc,59117568,59126932,9364,4519249fa8c3c6da9c20579dde3a6447aaa77b05f5c33f8f92eff5cbdbd4a3b1,.narc,NARC archive,4e415243feff00019424000010000300
252,/demo/syoujyou/syoujyou.narc,59915264,59941060,25796,2864aeaf82701fc0c9668ad609779a41a97a347d43c1b2207fb053516ab0b7f3,.narc,NARC archive,4e415243feff0001c464000010000300
253,/demo/title/op_demo.narc,59296256,59915144,618888,8336cb1c146eb1d18f0bd5ac61b83327ab2f952667cc65c27523f2c695933aaf,.narc,NARC archive,4e415243feff00018871090010000300
254,/demo/title/titledemo.narc,58557952,58786064,228112,78f6975f4c51cda3ade8c4d9547786d48632d3a7c8f73be9d8042c55adc69f60,.narc,NARC archive,4e415243feff0001107b030010000300
255,/dwc/utility.bin,60271104,61169344,898240,1d2ec39e86493319e724dc1deef8da848b794a4bb36176218fd6532727db4774,.bin,Nintendo LZ10,1000000098140000c0140000b00a0000
256,/fielddata/areadata/area_data.narc,40980480,40981476,996,e839931d138154a330ce9bfd04b0db8da5ac4f2d28f73919e2abe5e6da2b5e6e,.narc,NARC archive,4e415243feff0001e403000010000300
257,/fielddata/areadata/area_build_model/area_build.narc,40981504,40986228,4724,2b6b92d60559faacd6682355303462e135f3eda456f0b2a28a25bc46ec37c6aa,.narc,NARC archive,4e415243feff00017412000010000300
258,/fielddata/areadata/area_build_model/areabm_texset.narc,40986624,42187956,1201332,717a9dcca499b1c75f0c31cbd37f0e24b2703bf03c61e92bb5553dcfb0dfd6a7,.narc,NARC archive,4e415243feff0001b454120010000300
259,/fielddata/areadata/area_map_tex/map_tex_set.narc,42188288,43445072,1256784,d333762813f9d4fb136a9d1bab08f06e612902b5e16f8cd7e28866179d16fb3d,.narc,NARC archive,4e415243feff0001502d130010000300
260,/fielddata/areadata/area_move_model/move_model_list.narc,43445248,43446488,1240,a7c17c4e3c40975ca46762ebbf7dc0aedc02793c50b2f030cc220f766ecd52ba,.narc,NARC archive,4e415243feff0001d804000010000300
261,/fielddata/build_model/build_model.narc,39043584,40961996,1918412,9162d14c30396dadb096ed31bf05abb5f1faf81c233b8b7f54ec56e3e23069fc,.narc,NARC archive,4e415243feff0001cc451d0010000300
262,/fielddata/build_model/build_model_matshp.dat,40962048,40967972,5924,713dd40dec5a55b1a615d93f67d8736cec74e766b432441dc2c2e2d9c0b6dc95,.dat,,1702b103010000000100010001000200
263,/fielddata/encountdata/d_enc_data.narc,38884864,38963972,79108,8872da981014c6da71a0ba6d20ad05ccefafa3e1895d9b1295f588fd7af64080,.narc,NARC archive,4e415243feff00010435010010000300
264,/fielddata/encountdata/p_enc_data.narc,38964224,39043332,79108,41be039d459f5eeacfb537a79d3237cfe3b0ba9d3e4310f40d6d2c20853839e6,.narc,NARC archive,4e415243feff00010435010010000300
265,/fielddata/eventdata/zone_event_release.narc,38744576,38884596,140020,3b61439a26b1c4bc6de9b1301a5a3073f6edf2b392082a4427e8ef3228bb23a4,.narc,NARC archive,4e415243feff0001f422020010000300
266,/fielddata/land_data/land_data_release.narc,43446784,58224940,14778156,1c8d3c0e0c2de3170a61c8b021e4a1c6e8ece54fbe65f4c7faff2bcc83b1e1e1,.narc,NARC archive,4e415243feff00012c7fe10010000300
267,/fielddata/mapmatrix/map_matrix.narc,40968192,40979992,11800,22190b1455e3655a239ff6340c577d03839247725d6a01dcf11931c549fdb339,.narc,NARC archive,4e415243feff0001182e000010000300
268,/fielddata/maptable/mapname.bin,59091456,59100400,8944,e15a660b77b361cfdce4b4b11d3aabdb7d001c4febccc697d9518628354a3fe8,.bin,,45564552595748455245000000000000
269,/fielddata/mm_list/move_model_list.narc,58868224,58868836,612,565877e4a06cb02b58f02a3f261735d34b1f4fc7c5801b0afb3a9e78c4860e82,.narc,NARC archive,4e415243feff00016402000010000300
270,/fielddata/pokemon_trade/fld_trade.narc,59117056,59117460,404,f7884ee1a0b23399f4e9cb6317b1d61ee10cf99a6ed8bb64f971e79fd27f4101,.narc,NARC archive,4e415243feff00019401000010000300
271,/fielddata/script/scr_seq_release.narc,30869504,31089112,219608,c62e6f7f537fbff6604ba0e7985270ace40562d5a6912f2661b892545f039af7,.narc,NARC archive,4e415243feff0001d859030010000300
272,/graphic/bag_gra.narc,31089152,31194740,105588,5e1d21ef61cc5a3236f83a785295e5f8354706623e0898ab39a114e235b75c1d,.narc,NARC archive,4e415243feff0001749c010010000300
273,/graphic/box.narc,31195136,31308576,113440,91851f69a7d2349126a90c1b4c0d517b1f09b518434ce5e6c5a10c88efa8d848,.narc,NARC archive,4e415243feff000120bb010010000300
274,/graphic/btower.narc,31308800,31325688,16888,44ed333d18cbf238ccf8e3b40777ef5865f8b1607f2c9523eb86d66ac9113b17,.narc,NARC archive,4e415243feff0001f841000010000300
275,/graphic/config_gra.narc,31325696,31326380,684,cd4fdb2d299ace3698da3ca72f4acf961759128fa4fd08dc3afe50c0396778e6,.narc,NARC archive,4e415243feff0001ac02000010000300
276,/graphic/demo_trade.narc,31326720,31358232,31512,84c5643070177367c342b8d5a18c679639b03c305b77933fb007a929e74f99cf,.narc,NARC archive,4e415243feff0001187b000010000300
277,/graphic/dendou_demo.narc,31358464,31360028,1564,d3f76c5c4cc8c5fa92b659a0e8442e36eb9523d8f4fd33144f684926995e9e95,.narc,NARC archive,4e415243feff00011c06000010000300
278,/graphic/dendou_pc.narc,31360512,31361180,668,3844b3b7482c93aa0e6397e3ed09f390e61e10bbc839b902ed26760b30c68dae,.narc,NARC archive,4e415243feff00019c02000010000300
279,/graphic/ending.narc,31361536,31695004,333468,a1584955051e0f3d5394b98c60e1f4c4400652ed841999dc33a2344d0d9c9941,.narc,NARC archive,4e415243feff00019c16050010000300
280,/graphic/ev_pokeselect.narc,31695360,31835940,140580,57f6359243b2e663b5a23aa525f2719f0f2333e419580d4dbb227fc015be02b0,.narc,NARC archive,4e415243feff00012425020010000300
281,/graphic/f_note_gra.narc,31836160,31846780,10620,3a1b1600f28697f037f39be18786cb600a020bebba6e26e85971bb813e0e2b3a,.narc,NARC archive,4e415243feff00017c29000010000300
282,/graphic/field_board.narc,31846912,31890172,43260,64865ba617900ee04abc7dc4090db2b0c128fba907eb65ee2a734090bdf9dca9,.narc,NARC archive,4e415243feff0001fca8000010000300
283,/graphic/field_encounteffect.narc,31890432,31929096,38664,6fdf8c5486042c5401361a9a3c7cfd772771afe409b288fed50ec074167538df,.narc,NARC archive,4e415243feff00010897000010000300
284,/graphic/fld_comact.narc,31929344,31930212,868,1ca3e421c0ad0a380bc6ecb063aba373097af1f80e70113c87f245185b7bc437,.narc,NARC archive,4e415243feff00016403000010000300
285,/graphic/font.narc,31930368,32065112,134744,be387cbeec816dbad5065a38023971262523141362aded9c834a0b29e7172ee8,.narc,NARC archive,4e415243feff0001580e020010000300
286,/graphic/fontoam.narc,32065536,32066980,1444,5ccff2254dbf1fe7df12be151d74de7b5a6c6d44c49d3a3fc0cee77419ed1fb7,.narc,NARC archive,4e415243feff0001a405000010000300
287,/graphic/hiden_effect.narc,32067072,32099348,32276,85d834c089435928fcea971930c872f0cb62040ddd421a25c8e4dda91910a7dc,.narc,NARC archive,4e415243feff0001147e000010000300
288,/graphic/imageclip.narc,32099840,32355376,255536,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,.narc,NARC archive,4e415243feff000130e6030010000300
289,/graphic/mail_gra.narc,32355840,32462640,106800,e0c78256d8335716657696d8363b71671606d5634d69e0cfdeb188ee9fde7655,.narc,NARC archive,4e415243feff000130a1010010000300
290,/graphic/menu_gra.narc,32462848,32482160,19312,63bbfa26edf4845d061ea5784b7b73186f73cb5e5f394ca57239a62905d3f776,.narc,NARC archive,4e415243feff0001704b000010000300
291,/graphic/mysign.narc,32482304,32486584,4280,f36c892150dee7567ade0c901eb52ae2fa9d814a53fdeddfa63dd48c46cdc94f,.narc,NARC archive,4e415243feff0001b810000010000300
292,/graphic/mystery.narc,32486912,32517828,30916,573a8e721970849947bc3e5cd439b13aa0297d382fc4d9870af1a81e2ff786d1,.narc,NARC archive,4e415243feff0001c478000010000300
293,/graphic/ntag_gra.narc,32518144,32702064,183920,1b969b5e73d02857755726622b61c5251dfa3f068a410296d193d22fa6d44d6f,.narc,NARC archive,4e415243feff000170ce020010000300
294,/graphic/nutmixer.narc,32702464,32883444,180980,2389bcbcfb89db63fee618ee6b2748bf7ff2c306d1f55d989cbb771fc0f236bb,.narc,NARC archive,4e415243feff0001f4c2020010000300
295,/graphic/oekaki.narc,32883712,32889124,5412,a81ac3264060405b30d9393f0dfc6bde237479fed739e124310e09991a5be4a1,.narc,NARC archive,4e415243feff00012415000010000300
296,/graphic/opening.narc,32889344,32916924,27580,a7f697f95321dcfb2e9c8f155daa0b032932c42215a627e0e2397cd455c61d20,.narc,NARC archive,4e415243feff0001bc6b000010000300
297,/graphic/plist_gra.narc,32916992,32957100,40108,afc98cdfaa34fe70ebc99f219682c3ce989b648ad91fcfcfb42bfd81294f4cf5,.narc,NARC archive,4e415243feff0001ac9c000010000300
298,/graphic/pmsi.narc,32957440,32970084,12644,0654fe9ef26ab42e224dc0992aa02776834522c7902edb7fe4ef1a0db5db7a5e,.narc,NARC archive,4e415243feff00016431000010000300
299,/graphic/poketch.narc,32970240,33029060,58820,5235827d35c2f6c3ddbf6f8efcf809b56d545d3e902091d4a4c6cbd7640cb1db,.narc,NARC archive,4e415243feff0001c4e5000010000300
300,/graphic/poru_gra.narc,33029120,33056228,27108,9b60ede5071fed56136a5fcd31e062f0ed0fa58f3d02e0471664ea8400c8371f,.narc,NARC archive,4e415243feff0001e469000010000300
